customer_id,recency_days,frequency,monetary,total_quantity,n_distinct_products,avg_order_value,tenure_days,avg_days_between_purchases,monetary_per_day,is_uk,churned,recency_ratio,frequency_trend,monetary_trend
16775,31,13,2303.88,801,114,177.22153846153847,351,27.0,6.563760683760684,1,0,1.1481481481481481,0.5555555555555556,0.34991185583010725
16776,324,1,220.97,181,48,220.97,324,324.0,0.6820061728395062,1,0,1.0,1.0,1.0
16777,166,4,1243.08,456,118,310.77,541,135.25,2.2977449168207023,1,0,1.2273567467652495,0.25,0.162083395606038
16778,183,1,93.18,66,5,93.18,183,183.0,0.5091803278688525,1,0,1.0,1.0,1.0
16779,15,46,28574.04,17700,279,621.1747826086956,645,14.021739130434783,44.30083720930233,1,0,1.069767441860465,0.5666666666666667,0.3416595142894168
16780,9,3,596.4,352,73,198.79999999999998,316,105.33333333333333,1.8873417721518986,1,1,0.08544303797468354,0.3333333333333333,0.7724373238391931
16781,281,2,623.0,192,36,311.5,578,289.0,1.0778546712802768,1,1,0.972318339100346,0.5,0.9952038369304557
16782,47,34,8998.57,3823,566,264.66382352941173,639,18.794117647058822,14.08226917057903,1,0,2.5007824726134587,0.8421052631578947,1.087694309833278
16783,345,1,391.95,163,25,391.95,345,345.0,1.136086956521739,1,1,1.0,1.0,1.0
16784,285,4,784.73,470,137,196.1825,530,132.5,1.480622641509434,1,0,2.150943396226415,0.0,0.0
16785,318,1,533.78,313,35,533.78,318,318.0,1.6785534591194968,1,1,1.0,1.0,1.0
16786,302,1,51.84,72,1,51.84,302,302.0,0.17165562913907287,1,1,1.0,1.0,1.0
16787,306,4,1017.53,472,102,254.3825,607,151.75,1.676326194398682,1,1,2.0164744645799013,0.0,0.0
16788,32,5,1927.28,964,347,385.456,579,115.8,3.328635578583765,1,1,0.2763385146804836,0.5,0.44382047711038236
16791,31,13,3030.97,1431,316,233.15153846153845,645,49.61538461538461,4.699178294573643,1,0,0.6248062015503876,1.3333333333333333,1.2252010920620011
16792,191,5,623.46,324,90,124.69200000000001,613,122.6,1.017063621533442,1,1,1.5579119086460034,1.0,0.6960265080529074
16794,17,9,1461.23,1269,209,162.35888888888888,533,59.22222222222222,2.741519699812383,1,0,0.2870544090056285,0.6666666666666666,0.705821278581428
16795,274,3,2062.41,1214,306,687.4699999999999,592,197.33333333333334,3.4838006756756754,1,1,1.3885135135135134,0.3333333333333333,0.25166663633661507
16797,302,5,1802.02,898,289,360.404,646,129.2,2.7895046439628484,1,1,2.337461300309598,0.2,0.33664959115137405
16798,463,3,841.16,205,141,280.38666666666666,638,212.66666666666666,1.3184326018808776,1,1,2.177115987460815,0.0,0.0
16799,341,2,452.78000000000003,162,81,226.39000000000001,362,181.0,1.2507734806629836,1,1,1.8839779005524862,0.0,0.0
16801,72,4,1594.23,493,72,398.5575,182,45.5,8.759505494505495,1,1,1.5824175824175823,0.25,0.09684539116324481
16802,588,2,582.61,369,48,291.305,639,319.5,0.9117527386541471,1,1,1.84037558685446,0.0,0.0
16804,179,1,118.05,34,19,118.05,179,179.0,0.6594972067039105,1,0,1.0,1.0,1.0
16805,82,4,1076.34,1119,212,269.085,634,158.5,1.6976971608832807,1,1,0.5173501577287066,0.6666666666666666,0.7468017835427645
16806,12,4,736.21,355,67,184.0525,148,37.0,4.974391891891893,1,1,0.32432432432432434,0.25,0.47775973700563273
16807,51,6,2123.88,1433,107,353.98,532,88.66666666666667,3.9922556390977446,1,1,0.575187969924812,0.75,1.1179120692920292
16808,8,2,288.42,196,21,144.21,183,91.5,1.5760655737704918,1,1,0.08743169398907104,0.5,0.7278805970149254
16809,45,7,1283.43,812,99,183.34714285714287,514,73.42857142857143,2.496945525291829,1,0,0.61284046692607,0.6,0.5784279991151965
16810,101,2,842.04,372,34,421.02,329,164.5,2.5593920972644377,1,1,0.6139817629179332,0.5,0.5802061855670103
16812,269,4,2392.0,1116,98,598.0,291,72.75,8.219931271477662,1,1,3.6975945017182132,0.0,0.0
16813,5,7,1146.84,1163,200,163.8342857142857,113,16.142857142857142,10.149026548672566,1,0,0.3097345132743363,1.0,1.581039755351682
16814,17,31,10629.94,4270,236,342.9012903225807,516,16.64516129032258,20.600658914728683,1,0,1.0213178294573644,0.8823529411764706,0.8384868671356728
16815,362,2,406.02,237,66,203.01,445,222.5,0.9124044943820224,1,1,1.6269662921348316,0.0,0.0
16816,12,4,417.06,274,28,104.265,267,66.75,1.5620224719101123,1,1,0.1797752808988764,0.6666666666666666,0.28062490427324244
16817,94,11,2135.38,1153,90,194.12545454545455,340,30.90909090909091,6.280529411764706,1,0,3.041176470588235,0.5,0.4575834072456847
16818,2,9,2528.4700000000003,1582,132,280.9411111111111,114,12.666666666666666,22.179561403508774,1,0,0.15789473684210528,1.0,1.1181825033286716
16819,374,2,182.59,253,17,91.295,374,187.0,0.48820855614973263,1,1,2.0,0.0,0.0
16820,4,1,497.61,307,26,497.61,4,4.0,124.4025,1,1,1.0,1.0,1.0
16821,290,1,113.35,13,7,113.35,290,290.0,0.39086206896551723,1,1,1.0,1.0,1.0
16822,595,1,181.39,171,11,181.39,595,595.0,0.3048571428571428,1,1,1.0,1.0,1.0
16823,136,7,2243.09,1166,149,320.4414285714286,646,92.28571428571429,3.472275541795666,1,1,1.4736842105263157,0.6,0.571667693859256
16824,73,2,448.5,288,24,224.25,302,151.0,1.4850993377483444,1,0,0.48344370860927155,0.5,0.9836716681376876
16825,94,4,1370.41,1089,35,342.6025,443,110.75,3.0934762979683974,1,0,0.8487584650112867,0.25,0.30274244568779624
16827,302,5,387.18,124,9,77.436,498,99.6,0.7774698795180723,1,1,3.032128514056225,0.0,0.0
16828,21,1,113.5,58,7,113.5,21,21.0,5.404761904761905,1,1,1.0,1.0,1.0
16829,65,2,513.32,215,25,256.66,297,148.5,1.7283501683501685,1,1,0.4377104377104377,0.5,0.6219489120151371
16830,351,3,881.59,435,47,293.86333333333334,635,211.66666666666666,1.3883307086614174,1,0,1.6582677165354331,0.0,0.0
16831,473,1,91.8,48,6,91.8,473,473.0,0.19408033826638477,1,1,1.0,1.0,1.0
16832,93,5,417.61,179,19,83.522,367,73.4,1.1379019073569483,1,1,1.2670299727520435,1.0,0.9074546614417206
16833,168,5,1973.8,744,74,394.76,532,106.4,3.7101503759398495,1,0,1.5789473684210527,1.0,0.5149864596359062
16834,136,2,898.96,760,43,449.48,583,291.5,1.5419554030874787,1,1,0.4665523156089194,0.5,0.8498663926002055
16835,37,6,1456.66,496,58,242.77666666666667,478,79.66666666666667,3.047405857740586,1,1,0.46443514644351463,0.16666666666666666,0.07294488281710046
16836,25,3,621.82,458,33,207.27333333333334,483,161.0,1.2874120082815736,1,0,0.15527950310559005,0.3333333333333333,0.1718156161806209
16837,66,9,1911.74,727,77,212.41555555555556,154,17.11111111111111,12.413896103896104,1,0,3.857142857142857,0.1111111111111111,0.053421745404077674
16838,106,4,1159.6100000000001,509,53,289.90250000000003,572,143.0,2.02729020979021,1,1,0.7412587412587412,0.6666666666666666,1.029890163705051
16839,18,32,16033.18,8044,119,501.036875,575,17.96875,27.883791304347827,1,0,1.0017391304347827,2.0,2.1044511994423902
16840,512,2,139.85,117,9,69.925,583,291.5,0.23987993138936534,1,1,1.7564322469982847,0.0,0.0
16841,46,11,3697.3,3106,175,336.1181818181818,605,55.0,6.111239669421488,1,0,0.8363636363636363,0.7142857142857143,0.7304093129456681
16842,9,3,1264.19,693,45,421.3966666666667,211,70.33333333333333,5.991421800947868,1,1,0.1279620853080569,1.0,1.4257338420537993
16843,2,32,18184.1,17377,283,568.253125,638,19.9375,28.50172413793103,1,0,0.10031347962382445,0.65,0.9395660771385237
16844,471,2,614.34,281,26,307.17,491,245.5,1.2512016293279022,1,1,1.9185336048879837,0.0,0.0
16845,527,1,253.88,167,20,253.88,527,527.0,0.48174573055028463,1,1,1.0,1.0,1.0
16846,486,2,628.09,382,36,314.045,548,274.0,1.1461496350364964,1,0,1.7737226277372262,0.0,0.0
16847,527,1,421.45,177,25,421.45,527,527.0,0.7997153700189753,1,0,1.0,1.0,1.0
16848,285,3,1130.2,598,64,376.73333333333335,341,113.66666666666667,3.3143695014662757,1,0,2.5073313782991202,0.0,0.0
16849,95,1,124.57,33,8,124.57,95,95.0,1.3112631578947367,1,1,1.0,1.0,1.0
16850,242,1,332.41,249,19,332.41,242,242.0,1.3735950413223141,1,1,1.0,1.0,1.0
16852,85,1,113.06,51,7,113.06,85,85.0,1.3301176470588236,1,0,1.0,1.0,1.0
16854,326,2,1408.96,997,72,704.48,549,274.5,2.5664116575591986,1,1,1.1876138433515482,0.0,0.0
16856,326,2,323.09000000000003,159,15,161.54500000000002,351,175.5,0.9204843304843305,1,0,1.8575498575498575,0.0,0.0
16857,351,1,352.8,168,11,352.8,351,351.0,1.005128205128205,1,1,1.0,1.0,1.0
16858,277,10,4292.59,1423,75,429.259,633,63.3,6.7813428120063195,1,1,4.3759873617693525,0.2222222222222222,0.22821385662795354
16859,53,7,1932.41,1899,87,276.05857142857144,554,79.14285714285714,3.4881046931407944,1,1,0.6696750902527077,0.3333333333333333,0.6307439271255061
16860,361,3,1610.62,625,35,536.8733333333333,571,190.33333333333334,2.820700525394045,1,1,1.8966725043782837,0.0,0.0
16861,67,4,843.63,500,38,210.9075,417,104.25,2.0230935251798563,1,0,0.6426858513189448,0.25,0.09149296357081013
16862,456,4,662.33,513,34,165.5825,610,152.5,1.0857868852459016,1,1,2.9901639344262296,0.0,0.0
16863,275,2,495.72,336,27,247.86,318,159.0,1.558867924528302,1,0,1.729559748427673,0.0,0.0
16864,343,2,409.25,283,17,204.625,507,253.5,0.8071992110453649,1,1,1.3530571992110454,0.0,0.0
16865,310,1,130.95,157,15,130.95,310,310.0,0.4224193548387096,1,1,1.0,1.0,1.0
16866,49,3,207.74,60,10,69.24666666666667,70,23.333333333333332,2.967714285714286,1,1,2.1,0.0,0.0
16867,598,1,76.74000000000001,58,6,76.74000000000001,598,598.0,0.12832775919732442,1,1,1.0,1.0,1.0
16868,303,3,384.56,112,47,128.18666666666667,502,167.33333333333334,0.7660557768924303,1,1,1.8107569721115537,0.0,0.0
16869,74,2,387.68,242,56,193.84,84,42.0,4.615238095238095,1,0,1.7619047619047619,0.0,0.0
16870,378,1,450.16,278,28,450.16,378,378.0,1.190899470899471,1,1,1.0,1.0,1.0
16871,119,4,2037.82,861,104,509.455,179,44.75,11.384469273743017,1,0,2.659217877094972,0.0,0.0
16872,14,5,997.79,933,10,199.558,372,74.4,2.682231182795699,1,0,0.1881720430107527,0.5,0.8700080507760575
16873,36,10,11365.24,6816,174,1136.524,577,57.7,19.697123050259965,1,0,0.6239168110918544,0.5714285714285714,0.5165562118650738
16874,288,1,209.89000000000001,78,31,209.89000000000001,288,288.0,0.7287847222222222,1,1,1.0,1.0,1.0
16875,53,10,3277.2,1518,123,327.71999999999997,612,61.2,5.354901960784313,1,0,0.8660130718954248,0.5714285714285714,0.5318691588785047
16876,312,1,136.01,181,32,136.01,312,312.0,0.43592948717948715,1,1,1.0,1.0,1.0
16877,61,2,188.98,104,46,94.49,117,58.5,1.6152136752136752,1,0,1.0427350427350428,0.0,0.0
16880,8,7,1414.9,763,101,202.12857142857143,402,57.42857142857143,3.5196517412935324,1,0,0.13930348258706468,3.0,3.386579094119834
16882,148,2,215.70000000000002,102,15,107.85000000000001,226,113.0,0.954424778761062,1,0,1.3097345132743363,0.0,0.0
16883,96,19,2246.06,1016,159,118.21368421052631,644,33.89473684210526,3.487670807453416,1,1,2.832298136645963,0.1111111111111111,0.137993902500785
16884,465,2,641.13,200,39,320.565,479,239.5,1.3384759916492692,1,0,1.941544885177453,0.0,0.0
16885,266,2,410.89,214,65,205.445,294,147.0,1.3975850340136053,1,0,1.8095238095238095,0.0,0.0
16886,365,1,134.0,48,8,134.0,365,365.0,0.36712328767123287,1,1,1.0,1.0,1.0
16887,309,2,465.84000000000003,267,65,232.92000000000002,647,323.5,0.7200000000000001,1,0,0.955177743431221,0.5,1.1141200978172268
16888,309,3,434.2,145,44,144.73333333333332,610,203.33333333333334,0.7118032786885246,1,1,1.519672131147541,0.0,0.0
16889,103,6,2526.65,1611,163,421.10833333333335,474,79.0,5.3304852320675105,1,1,1.3037974683544304,0.4,0.7171185369863385
16890,385,3,277.91,241,16,92.63666666666667,491,163.66666666666666,0.5660081466395113,1,1,2.3523421588594706,0.0,0.0
16891,4,9,1501.3,565,286,166.8111111111111,644,71.55555555555556,2.3312111801242237,1,0,0.055900621118012424,0.42857142857142855,0.5228431541494764
16892,92,3,339.54,208,57,113.18,640,213.33333333333334,0.53053125,1,0,0.43124999999999997,0.3333333333333333,0.43349048661390804
16893,275,2,249.47,116,79,124.735,285,142.5,0.8753333333333333,1,1,1.9298245614035088,0.0,0.0
16894,411,3,1306.96,503,186,435.65333333333336,444,148.0,2.9436036036036035,1,1,2.777027027027027,0.0,0.0
16895,347,4,900.63,330,82,225.1575,574,143.5,1.5690418118466898,1,0,2.418118466898955,0.0,0.0
16896,464,1,103.95,18,18,103.95,464,464.0,0.2240301724137931,1,1,1.0,1.0,1.0
16897,208,2,289.78,73,37,144.89,222,111.0,1.3053153153153152,1,1,1.8738738738738738,0.0,0.0
16898,86,4,697.95,527,174,174.4875,485,121.25,1.4390721649484537,1,0,0.709278350515464,0.25,0.40560270281140653
16899,58,5,934.89,516,88,186.978,306,61.2,3.0551960784313725,1,0,0.9477124183006536,0.5,0.5696005098446987
16901,638,1,204.26,42,23,204.26,638,638.0,0.3201567398119122,1,1,1.0,1.0,1.0
16902,25,1,1706.88,629,43,1706.88,25,25.0,68.2752,1,1,1.0,1.0,1.0
16903,289,2,678.55,470,107,339.275,324,162.0,2.09429012345679,1,0,1.7839506172839505,0.0,0.0
16904,17,18,3951.36,2214,435,219.52,320,17.77777777777778,12.348,1,0,0.9562499999999999,0.7272727272727273,0.9443509745466709
16905,145,13,2488.85,790,105,191.45,638,49.07692307692308,3.901018808777429,1,0,2.954545454545454,0.75,1.5413115590711914
16906,95,6,1243.47,509,140,207.245,484,80.66666666666667,2.5691528925619833,1,0,1.177685950413223,0.75,0.46153755813407243
16907,57,8,1201.1200000000001,382,94,150.14000000000001,435,54.375,2.761195402298851,1,0,1.0482758620689656,0.5,0.6625682871170734
16908,631,1,252.59,61,20,252.59,631,631.0,0.4003011093502377,1,1,1.0,1.0,1.0
16910,0,1,111.78,93,52,111.78,0,0.0,111.78,1,0,0.0,1.0,1.0
16911,544,2,255.25,161,30,127.625,570,285.0,0.44780701754385965,1,1,1.9087719298245613,0.0,0.0
16912,43,11,3443.51,1249,102,313.04636363636365,639,58.09090909090909,5.3889045383411585,1,0,0.7402190923317683,1.4,0.8072594481434261
16913,199,3,423.91,229,18,141.30333333333334,560,186.66666666666666,0.7569821428571429,1,1,1.0660714285714286,0.3333333333333333,0.36420843098853817
16915,36,9,1303.89,117,37,144.87666666666667,478,53.111111111111114,2.727803347280335,1,0,0.6778242677824268,0.6666666666666666,0.41451490514905154
16916,281,3,530.14,318,99,176.71333333333334,324,108.0,1.6362345679012344,1,0,2.6018518518518516,0.0,0.0
16917,185,2,1851.88,792,45,925.94,541,270.5,3.4230683918669134,1,1,0.6839186691312384,0.5,0.26791481907264464
16918,4,13,2960.42,1907,261,227.7246153846154,645,49.61538461538461,4.589798449612403,1,0,0.08062015503875969,0.2727272727272727,0.38466933492930355
16919,65,24,4909.66,2333,230,204.56916666666666,386,16.083333333333332,12.719326424870466,1,1,4.041450777202073,0.5625,0.7179630705074832
16920,320,1,355.45,81,23,355.45,320,320.0,1.11078125,1,1,1.0,1.0,1.0
16921,351,2,255.03,121,28,127.515,509,254.5,0.501041257367387,1,0,1.3791748526522594,0.0,0.0
16922,481,1,611.08,281,122,611.08,481,481.0,1.2704365904365906,1,1,1.0,1.0,1.0
16923,8,27,10851.99,5004,348,401.92555555555555,586,21.703703703703702,18.518754266211605,1,0,0.3686006825938567,1.1538461538461537,1.0696053958912966
16925,449,1,125.65,123,18,125.65,449,449.0,0.27984409799554566,1,1,1.0,1.0,1.0
16926,280,5,1169.6100000000001,197,63,233.92200000000003,435,87.0,2.6887586206896557,1,1,3.218390804597701,0.0,0.0
16927,24,3,543.05,993,5,181.01666666666665,270,90.0,2.011296296296296,1,1,0.26666666666666666,0.3333333333333333,0.5886990801576872
16928,3,24,3354.0299999999997,2222,130,139.75125,583,24.291666666666668,5.753053173241852,1,0,0.12349914236706688,1.7777777777777777,2.7480924558444024
16929,36,2,428.88,326,23,214.44,64,32.0,6.70125,1,0,1.125,0.0,0.0
16931,12,16,3374.68,2190,365,210.9175,306,19.125,11.028366013071896,1,0,0.6274509803921569,1.125,1.0608924461375973
16932,332,2,262.32,135,77,131.16,480,240.0,0.5465,1,0,1.3833333333333333,0.0,0.0
16933,148,8,2760.8,1372,193,345.1,639,79.875,4.320500782472614,1,0,1.8528951486697967,0.5,0.27688495182438555
16934,292,4,1152.1100000000001,539,77,288.02750000000003,530,132.5,2.173792452830189,1,0,2.2037735849056603,0.0,0.0
16935,290,3,530.86,273,55,176.95333333333335,330,110.0,1.6086666666666667,1,1,2.6363636363636362,0.0,0.0
16936,294,1,286.39,168,81,286.39,294,294.0,0.9741156462585033,1,0,1.0,1.0,1.0
16937,408,1,196.25,123,49,196.25,408,408.0,0.4810049019607843,1,1,1.0,1.0,1.0
16938,88,8,6669.7300000000005,4826,541,833.7162500000001,569,71.125,11.721845342706503,1,0,1.2372583479789103,0.5,0.5568793935603126
16939,397,3,433.84999999999997,229,38,144.61666666666665,558,186.0,0.7775089605734766,1,1,2.1344086021505375,0.0,0.0
16940,78,7,5246.14,3570,309,749.4485714285714,640,91.42857142857143,8.19709375,1,0,0.853125,0.3333333333333333,0.5529688230663139
16941,520,1,33.0,12,2,33.0,520,520.0,0.06346153846153846,1,1,1.0,1.0,1.0
16942,45,7,1439.44,593,115,205.6342857142857,136,19.428571428571427,10.584117647058823,1,0,2.3161764705882355,0.3333333333333333,0.34721286943509166
16943,120,3,816.73,145,23,272.24333333333334,227,75.66666666666667,3.5979295154185023,1,1,1.5859030837004404,0.0,0.0
16944,518,1,101.36,27,7,101.36,518,518.0,0.19567567567567568,1,1,1.0,1.0,1.0
16945,7,27,7209.72,5085,208,267.0266666666667,639,23.666666666666668,11.28281690140845,1,0,0.29577464788732394,1.3333333333333333,1.064204373042637
16946,292,5,1222.04,509,69,244.408,556,111.2,2.1979136690647483,1,1,2.6258992805755397,0.0,0.0
16947,144,4,946.71,654,49,236.6775,555,138.75,1.705783783783784,1,1,1.037837837837838,0.25,0.7510300611569942
16948,47,7,868.77,2091,20,124.11,565,80.71428571428571,1.537646017699115,1,1,0.5823008849557523,0.6,1.0006210465784933
16949,94,4,893.75,386,32,223.4375,225,56.25,3.9722222222222223,1,0,1.6711111111111112,0.25,0.7656635421805624
16950,33,9,3133.62,2117,100,348.18,593,65.88888888888889,5.2843507588532885,1,0,0.5008431703204047,0.25,0.33036529002083853
16951,43,3,1277.75,1318,73,425.9166666666667,213,71.0,5.998826291079812,1,1,0.6056338028169014,1.0,0.2123266242569611
16952,18,5,795.83,343,76,159.166,637,127.4,1.2493406593406593,1,1,0.14128728414442698,0.5,0.2663774196624392
16954,33,15,5242.18,3776,81,349.4786666666667,599,39.93333333333333,8.751552587646078,1,0,0.8263772954924875,0.45454545454545453,0.39307339754234477
16955,93,6,1120.31,723,33,186.71833333333333,586,97.66666666666667,1.91179180887372,1,1,0.9522184300341296,1.3333333333333333,0.860663082437276
16957,148,2,416.64,172,15,208.32,190,95.0,2.192842105263158,1,1,1.5578947368421052,0.0,0.0
16958,344,1,778.49,514,69,778.49,344,344.0,2.2630523255813952,1,1,1.0,1.0,1.0
16960,161,6,1683.41,1280,300,280.5683333333333,556,92.66666666666667,3.0277158273381297,1,0,1.737410071942446,0.16666666666666666,0.13441269370904416
16961,25,3,794.56,482,52,264.8533333333333,441,147.0,1.8017233560090702,1,1,0.17006802721088435,0.3333333333333333,0.41712534957872427
16962,318,1,251.04,158,15,251.04,318,318.0,0.789433962264151,1,1,1.0,1.0,1.0
16963,96,1,110.55000000000001,35,7,110.55000000000001,96,96.0,1.1515625,1,1,1.0,1.0,1.0
16964,642,2,207.85,49,6,103.925,642,321.0,0.32375389408099686,1,1,2.0,0.0,0.0
16965,135,1,192.07,243,25,192.07,135,135.0,1.4227407407407406,1,1,1.0,1.0,1.0
16966,79,4,1486.56,1320,8,371.64,149,37.25,9.976912751677853,1,0,2.120805369127517,0.0,0.0
16967,98,1,319.02,333,21,319.02,98,98.0,3.2553061224489794,1,1,1.0,1.0,1.0
16968,16,1,253.31,98,15,253.31,16,16.0,15.831875,1,0,1.0,1.0,1.0
16969,43,2,478.96,740,32,239.48,100,50.0,4.7896,1,0,0.86,0.5,0.2048398433577668
16970,535,1,71.4,12,2,71.4,535,535.0,0.13345794392523366,1,1,1.0,1.0,1.0
16972,291,2,749.0,183,54,374.5,365,182.5,2.052054794520548,1,1,1.5945205479452054,0.0,0.0
16973,295,1,127.0,60,6,127.0,295,295.0,0.43050847457627117,1,1,1.0,1.0,1.0
16974,431,2,365.5,70,5,182.75,473,236.5,0.7727272727272727,1,1,1.8224101479915433,0.0,0.0
16975,332,3,926.12,586,44,308.70666666666665,414,138.0,2.2370048309178743,1,1,2.4057971014492754,0.0,0.0
16976,176,1,251.51999999999998,88,2,251.51999999999998,176,176.0,1.429090909090909,1,1,1.0,1.0,1.0
16977,304,4,496.0,142,25,124.0,540,135.0,0.9185185185185185,1,1,2.251851851851852,0.0,0.0
16978,575,2,424.55,119,28,212.275,575,287.5,0.7383478260869566,1,0,2.0,0.0,0.0
16979,56,5,1563.39,721,44,312.678,359,71.8,4.354846796657382,1,0,0.7799442896935933,0.2,0.15377353620131426
16980,164,3,1422.83,990,91,474.27666666666664,337,112.33333333333333,4.222047477744807,1,1,1.459940652818991,0.3333333333333333,0.32175115806280924
16983,5,9,2770.01,1711,133,307.7788888888889,355,39.44444444444444,7.802845070422536,1,0,0.1267605633802817,0.25,0.25498641304347824
16984,39,8,9104.2,4341,588,1138.025,551,68.875,16.523049001814883,1,0,0.5662431941923775,0.125,0.5453470038238224
16985,66,20,9037.58,2558,119,451.879,638,31.9,14.165485893416928,1,0,2.0689655172413794,0.6153846153846154,0.7934402158815825
16986,354,9,3015.55,1499,64,335.06111111111113,582,64.66666666666667,5.181357388316152,1,0,5.4742268041237105,0.0,0.0
16987,79,7,1512.1,372,123,216.0142857142857,646,92.28571428571429,2.3407120743034056,1,0,0.8560371517027863,1.0,1.420379109013837
16988,288,1,256.55,115,13,256.55,288,288.0,0.8907986111111111,1,0,1.0,1.0,1.0
16989,7,2,890.7,1086,7,445.35,59,29.5,15.096610169491527,1,0,0.23728813559322035,0.5,0.03843018516361942
16990,127,2,344.0,200,1,172.0,331,165.5,1.039274924471299,1,1,0.7673716012084593,0.5,1.0783132530120483
16991,330,1,1041.21,793,74,1041.21,330,330.0,3.155181818181818,1,1,1.0,1.0,1.0
16992,7,11,4834.54,1831,196,439.50363636363636,575,52.27272727272727,8.407895652173913,1,0,0.13391304347826086,0.3333333333333333,0.2516961371301955
16993,372,2,1950.95,285,19,975.475,485,242.5,4.022577319587629,1,1,1.5340206185567011,0.0,0.0
16996,30,8,1708.43,765,30,213.55375,326,40.75,5.24058282208589,1,0,0.7361963190184049,0.2857142857142857,0.6475004577916132
16997,197,3,702.0,360,7,234.0,234,78.0,3.0,1,1,2.5256410256410255,0.0,0.0
16998,58,5,402.0,104,2,80.4,353,70.6,1.1388101983002832,1,1,0.821529745042493,1.0,1.0353535353535352
17000,305,2,406.3,305,26,203.15,317,158.5,1.2817034700315457,1,1,1.9242902208201893,0.0,0.0
17001,0,16,5444.72,3184,95,340.295,533,33.3125,10.215234521575985,1,0,0.0,0.7,0.7853707473960639
17002,124,6,2071.34,1008,48,345.22333333333336,550,91.66666666666667,3.7660727272727277,1,0,1.3527272727272726,0.4,0.9209321295489517
17003,311,4,828.21,494,90,207.0525,487,121.75,1.7006365503080083,1,1,2.5544147843942504,0.0,0.0
17004,1,3,1917.82,1016,39,639.2733333333333,333,111.0,5.759219219219219,1,0,0.009009009009009009,0.3333333333333333,0.8937841732299007
17005,379,2,622.36,691,14,311.18,497,248.5,1.2522334004024145,1,1,1.5251509054325956,0.0,0.0
17006,301,4,853.49,300,77,213.3725,553,138.25,1.5433815551537071,1,0,2.1772151898734178,0.0,0.0
17007,64,6,805.61,466,47,134.26833333333335,346,57.666666666666664,2.3283526011560696,1,0,1.1098265895953758,0.75,0.8403568413607428
17008,338,1,81.36,24,1,81.36,338,338.0,0.24071005917159763,1,1,1.0,1.0,1.0
17009,460,1,242.06,336,10,242.06,460,460.0,0.5262173913043479,1,1,1.0,1.0,1.0
17011,556,2,400.8,606,12,200.4,560,280.0,0.7157142857142857,1,0,1.9857142857142858,0.0,0.0
17012,634,1,360.61,251,34,360.61,634,634.0,0.5687854889589905,1,1,1.0,1.0,1.0
17015,94,1,520.55,546,116,520.55,94,94.0,5.537765957446808,1,0,1.0,1.0,1.0
17016,485,1,552.4,309,41,552.4,485,485.0,1.1389690721649484,1,1,1.0,1.0,1.0
17017,71,23,9314.01,7035,113,404.95695652173913,645,28.043478260869566,14.44032558139535,1,0,2.531782945736434,3.0,3.0640341003289615
17018,234,5,1772.6,340,18,354.52,643,128.6,2.756765163297045,1,0,1.8195956454121307,0.5,0.8405977584059776
17019,170,10,3324.84,2228,307,332.48400000000004,646,64.6,5.146811145510836,1,0,2.6315789473684212,0.8333333333333334,1.1512687662921492
17020,451,2,935.62,860,64,467.81,555,277.5,1.6858018018018017,1,1,1.6252252252252253,0.0,0.0
17021,351,6,1182.22,992,35,197.03666666666666,498,83.0,2.3739357429718875,1,1,4.228915662650603,0.0,0.0
17022,341,1,189.0,72,9,189.0,341,341.0,0.5542521994134897,1,0,1.0,1.0,1.0
17023,326,3,800.1800000000001,530,48,266.7266666666667,606,202.0,1.3204290429042906,1,1,1.613861386138614,0.0,0.0
17024,8,2,56.25,45,1,28.125,66,33.0,0.8522727272727273,1,0,0.24242424242424243,0.5,0.7751937984496124
17025,282,4,1152.8700000000001,789,28,288.21750000000003,550,137.5,2.096127272727273,1,0,2.050909090909091,0.0,0.0
17026,94,3,175.83,107,4,58.61000000000001,326,108.66666666666667,0.5393558282208589,1,1,0.8650306748466258,0.3333333333333333,2.2063463281958295
17027,88,7,1078.3,513,111,154.04285714285714,638,91.14285714285714,1.6901253918495298,1,0,0.9655172413793104,1.0,1.486465316653996
17028,490,3,1593.83,856,85,531.2766666666666,630,210.0,2.529888888888889,1,1,2.3333333333333335,0.0,0.0
17029,19,7,2137.3,1265,19,305.3285714285715,572,81.71428571428571,3.736538461538462,1,1,0.23251748251748253,0.3333333333333333,0.5034099697672784
17031,63,5,2619.45,1485,28,523.89,490,98.0,5.345816326530612,1,0,0.6428571428571429,0.2,0.09436207976613072
17032,512,5,2896.69,1664,180,579.338,638,127.6,4.540266457680251,1,1,4.012539184952979,0.0,0.0
17033,123,3,910.75,311,22,303.5833333333333,306,102.0,2.9763071895424837,1,0,1.2058823529411764,0.3333333333333333,0.4911276473955351
17034,196,3,672.7,382,31,224.23333333333335,422,140.66666666666666,1.5940758293838864,1,0,1.3933649289099528,0.3333333333333333,0.2665914645610077
17035,154,4,613.59,327,29,153.3975,645,161.25,0.9513023255813954,1,1,0.9550387596899225,0.6666666666666666,2.3943996465260136
17036,292,1,176.9,76,12,176.9,292,292.0,0.6058219178082191,1,1,1.0,1.0,1.0
17038,324,1,630.77,507,41,630.77,324,324.0,1.946820987654321,1,0,1.0,1.0,1.0
17039,513,1,1954.99,689,44,1954.99,513,513.0,3.810896686159844,1,1,1.0,1.0,1.0
