date,revenue,quantity,n_invoices,n_customers,revenue_roll7_mean,revenue_roll7_std,quantity_roll7_mean,quantity_roll7_std,revenue_roll14_mean,revenue_roll14_std,quantity_roll14_mean,quantity_roll14_std,revenue_roll30_mean,revenue_roll30_std,quantity_roll30_mean,quantity_roll30_std
2010-12-16,48868.14,29852,121,98,33421.608571428565,19581.826218380364,16809.714285714286,9346.803744494458,38351.24571428571,21913.968868197946,17112.35714285714,8532.539026998546,41551.73833333333,21671.23626012693,20134.333333333332,10253.992572562203
2010-12-17,41190.66,16881,66,51,31207.684285714284,17250.142143349516,16229.857142857143,9172.137363206257,38094.228571428575,21853.675067897115,17165.571428571428,8528.303544120594,41240.363000000005,21604.764821737645,19745.833333333332,10144.906576899704
2010-12-18,0.0,0,0,0,31207.684285714284,17250.142143349516,16229.857142857143,9172.137363206257,38094.228571428575,21853.675067897115,17165.571428571428,8528.303544120594,39774.88066666667,22867.781623045885,19034.233333333334,10758.788730320808
2010-12-19,7288.47,3729,23,17,29802.37285714285,18909.456385353642,15257.285714285714,10181.76608312276,36407.07142857143,23314.063107726935,16277.42857142857,9257.049835036658,38490.73900000001,23587.378590229884,18316.733333333334,11043.667238031381
2010-12-20,25514.81,14897,61,41,28222.39285714285,18710.291614499005,14857.857142857143,10124.972945290156,34539.04928571429,23043.455910924014,15799.214285714286,9133.488255851695,39341.23266666667,22590.588515133175,18813.3,10513.88162563812
2010-12-21,43643.41,15580,54,23,28124.721428571425,18613.745598843045,14191.857142857143,9861.69413147952,31838.222142857143,18979.08268325995,15114.92857142857,8728.098695630108,39738.66966666667,22556.746390756623,18734.633333333335,10529.458546132013
2010-12-22,4856.57,3076,16,13,24480.29428571428,20502.978454194486,12002.142857142857,10454.458848239077,29031.264285714286,19901.09780596139,13692.5,8965.442189532365,38513.471000000005,23432.672147940277,18178.733333333334,10907.290197096527
2010-12-23,11264.84,5725,27,15,19108.394285714283,17795.658642315837,8555.42857142857,6992.859521377139,26265.00142857143,19449.814451408343,12682.57142857143,9012.996007597463,36985.3,23671.758609227643,17476.5,11011.300724162013
2010-12-24,0.0,0,0,0,13224.014285714282,15996.018131054696,6143.857142857143,6539.253102828932,22215.84928571429,18506.92875120827,11186.857142857143,9271.069541296802,34975.616,24178.80716190044,16518.566666666666,11245.36862118964
2010-12-25,0.0,0,0,0,13224.014285714282,15996.018131054696,6143.857142857143,6539.253102828932,22215.84928571429,18506.92875120827,11186.857142857143,9271.069541296802,32596.08466666667,23983.862172952086,15252.866666666667,10878.462431711601
2010-12-26,0.0,0,0,0,12182.804285714283,16669.786122936028,5611.142857142857,6910.136767304814,20992.588571428572,19413.05676658718,10434.214285714286,9743.551541550854,31295.424000000003,24671.659374237108,14674.0,11218.856374195515
2010-12-27,0.0,0,0,0,8537.831428571426,16046.641238899489,3483.0,5774.293290091934,18380.112142857142,19614.761119980016,9170.42857142857,9876.160315194844,31295.424000000003,24671.659374237108,14674.0,11218.856374195515
2010-12-28,0.0,0,0,0,2303.058571428567,4346.53771996554,1257.2857142857142,2279.3284620905383,15213.89,18658.546086270006,7724.571428571428,9608.694297868527,30405.802000000003,25316.2554986907,14131.666666666666,11528.038844885767
2010-12-29,0.0,0,0,0,1609.262857142853,4257.7093141335345,817.8571428571429,2163.8466079780087,13044.778571428571,18526.063884543386,6410.0,9288.854015597299,27837.183000000005,24308.767332796633,12799.233333333334,10720.014869660716
2010-12-30,0.0,0,0,0,0.0,0.0,0.0,0.0,9554.197142857143,15635.438941729313,4277.714285714285,6501.977562233006,25857.165,24067.160356986016,11917.7,10646.216663760128
2010-12-31,0.0,0,0,0,0.0,0.0,0.0,0.0,6612.007142857144,12852.107024785088,3071.9285714285716,5467.986684248801,23942.42066666667,23750.572392170736,11024.1,10477.02059961835
2011-01-01,0.0,0,0,0,0.0,0.0,0.0,0.0,6612.007142857144,12852.107024785088,3071.9285714285716,5467.986684248801,22355.873333333337,23705.6772113462,9982.033333333333,9935.398148950075
2011-01-02,0.0,0,0,0,0.0,0.0,0.0,0.0,6091.402142857143,12969.67806145325,2805.5714285714284,5524.05352442033,20862.91,23654.474703193016,9444.166666666666,10027.10571601943
2011-01-03,0.0,0,0,0,0.0,0.0,0.0,0.0,4268.915714285715,11767.292184300682,1741.5,4319.137106663232,20862.91,23654.474703193016,9444.166666666666,10027.10571601943
2011-01-04,15324.880000000001,8617,36,34,2189.2685714285676,5792.260193129844,1231.0,3256.919863920631,2246.1635714285717,4920.141714268701,1244.142857142857,2700.7065986273947,20343.450333333334,23597.302857990777,9192.633333333333,9947.077260850696
2011-01-05,31961.52,19757,55,45,6755.199999999996,12496.410274186828,4053.4285714285716,7633.0395399898425,4182.231428571429,9357.894617917247,2435.6428571428573,5645.381892201143,19686.596999999998,22960.995364198934,9131.466666666667,9873.572080902699
2011-01-06,39968.45,23117,50,45,12464.978571428568,17157.301009696996,7355.857142857143,10167.161082435505,6232.489285714286,13330.280121056087,3677.9285714285716,7891.608039939973,18303.712333333333,20195.305038718936,9063.366666666667,9765.663769602104
2011-01-07,27661.670000000002,17131,53,45,16416.64571428571,16992.60571914336,9803.142857142857,10163.228808283537,8208.322857142857,14346.706383044833,4901.571428571428,8575.918669913342,17753.968666666664,19685.395000006283,8868.066666666668,9533.369353842389
2011-01-08,0.0,0,0,0,16416.64571428571,16992.60571914336,9803.142857142857,10163.228808283537,8208.322857142857,14346.706383044833,4901.571428571428,8575.918669913342,16087.551333333333,18965.03072568754,8205.933333333332,9432.607139263131
2011-01-09,15400.68,8119,48,48,18616.742857142854,15438.776033717571,10963.0,9283.18521126597,9308.371428571429,14259.074664246347,5481.5,8493.078437536946,14711.303000000002,17346.11388683076,7778.566666666667,9121.06331022842
2011-01-10,23305.29,12846,39,32,21946.069999999996,13089.074691311636,12798.142857142857,7925.162888516824,10973.035000000002,14447.912325117199,6399.071428571428,8549.056866239627,15488.146,17185.671625605457,8206.766666666666,9044.511014720581
2011-01-11,67856.96,28418,58,47,29450.652857142853,21204.093842960097,15626.857142857143,9551.054486784391,15819.960714285715,20569.065644204453,8428.92857142857,10138.743181588081,17179.189666666665,19668.892267083917,8802.8,9763.93522065274
2011-01-12,23418.55,10588,45,42,28230.228571428568,21281.201944502936,14317.0,9518.90900611342,17492.714285714286,20131.142995873422,9185.214285714286,9852.491572253166,16740.652333333335,19365.869263534583,8565.966666666667,9626.054946157145
2011-01-13,19598.32,10157,44,41,25320.209999999995,20795.76833514136,12465.57142857143,8751.4651888916,18892.594285714287,19492.44659290588,9910.714285714286,9491.445439313944,15916.359333333332,18664.773871950136,8229.8,9377.115343511397
2011-01-14,46154.96,23115,47,37,27962.108571428573,22265.55957861114,13320.42857142857,9539.894284130272,22189.377142857145,19949.098203831527,11561.785714285714,9644.066977869203,16442.606,19298.08587076259,8386.833333333334,9590.393041758087
2011-01-15,0.0,0,0,0,27962.108571428573,22265.55957861114,13320.42857142857,9539.894284130272,22189.377142857145,19949.098203831527,11561.785714285714,9644.066977869203,14813.668000000001,18513.19035513201,7391.766666666666,8802.770695025232
2011-01-16,6973.89,4084,25,22,26758.281428571423,23263.355635741427,12744.0,10016.555978312465,22687.512142857147,19432.790292561684,11853.5,9323.895651249291,13673.109,17875.14018636326,6965.2,8635.554776819372
2011-01-17,27746.68,13358,51,45,27392.765714285713,23213.997510045458,12817.142857142857,10019.293927693923,24669.41785714286,18324.246379174223,12807.642857142857,8678.745075954666,14597.998333333333,17861.09946260672,7410.466666666666,8608.370808788897
2011-01-18,94364.53,82921,40,30,31179.561428571422,31572.206981920805,20603.285714285714,28428.604736041754,30315.10714285714,25853.089435130423,18115.071428571428,20537.25732368179,17500.533666666666,22975.30636561098,10050.2,16218.613271219552
2011-01-19,25090.4,17335,35,33,31418.39714285714,31509.974117400114,21567.14285714286,28145.414081329913,29824.312857142857,25884.63104509802,17942.071428571428,20532.56283401971,17486.386666666665,22970.331552183165,10131.466666666667,16249.814629676557
2011-01-20,20387.35,10463,38,30,31531.11571428571,31462.018510011345,21610.85714285714,28124.968903263238,28425.66285714286,25823.288923149736,17038.214285714286,20565.727633721013,16711.184666666664,22443.527130199553,9960.9,16217.475034878156
2011-01-21,31544.2,15293,38,31,29443.864285714284,30808.004025385406,20493.428571428572,28210.505140562705,28702.98642857143,25835.29805436132,16906.928571428572,20570.95572165276,17600.77233333333,22486.310670670424,10368.133333333333,16191.997460928418
2011-01-22,0.0,0,0,0,29443.864285714284,30808.004025385406,20493.428571428572,28210.505140562705,28702.98642857143,25835.29805436132,16906.928571428572,20570.95572165276,17225.27766666667,22688.90365325632,10177.3,16282.092609197458
2011-01-23,10198.1,5194,27,27,29904.465714285707,30437.951351828255,20652.0,28105.820144589277,28331.37357142857,26077.63594176541,16698.0,20681.632025320676,17565.214333333333,22497.51591479754,10350.433333333332,16197.5373195909
2011-01-24,24296.87,11934,52,42,29411.63571428571,30506.562724604522,20448.571428571428,28172.48705656605,28402.200714285715,26064.27812494583,16632.85714285714,20696.12955958803,18375.11,22279.655906053777,10748.233333333334,16080.696405153365
2011-01-25,28106.65,15523,66,56,19946.22428571428,11102.316820224076,10820.285714285714,6253.850592882438,25562.89285714286,23471.83529367301,15711.785714285714,20416.34356316066,19311.998333333333,22070.29081434101,11265.666666666666,15972.300234518789
2011-01-26,19141.170000000002,10918,56,49,19096.33428571428,10868.133925982745,9903.57142857143,5572.991023892086,25257.365714285716,23529.662358504225,15735.357142857143,20410.16247855709,19950.037333333334,21767.341443472807,11629.6,15830.512953982467
2011-01-27,23279.97,11258,52,50,19509.56571428571,10979.820694642382,10017.142857142857,5594.351330540889,25520.340714285714,23482.075410624766,15814.0,20389.12529530615,20726.036333333333,21444.1670234092,12004.866666666667,15678.026364031415
2011-01-28,19634.46,9832,40,36,17808.17428571428,9645.887047149363,9237.0,5094.438961586855,23626.019285714283,22747.64565999251,14865.214285714286,20332.222619351232,21380.518333333333,21086.430705190618,12332.6,15520.394881663236
2011-01-29,0.0,0,0,0,17808.17428571428,9645.887047149363,9237.0,5094.438961586855,23626.019285714283,22747.64565999251,14865.214285714286,20332.222619351232,21380.518333333333,21086.430705190618,12332.6,15520.394881663236
2011-01-30,6542.61,3383,24,22,17285.961428571423,10209.061218042998,8978.285714285714,5372.379755573507,23595.213571428572,22772.210049717847,14815.142857142857,20361.657329618138,21598.605333333333,20890.60120128163,12445.366666666667,15439.780560534888
2011-01-31,22481.3,13380,62,50,17026.594285714284,10022.619338225106,9184.857142857143,5530.444901590163,23219.114999999998,22741.83198285138,14816.714285714286,20361.537071451377,22347.982,20488.459134816083,12891.366666666667,15260.086316209377
2011-02-01,28508.93,15802,63,57,17084.062857142853,10097.61251287282,9224.714285714286,5584.477436438978,18515.143571428573,10303.140639823303,10022.5,5755.884490608891,23298.279666666665,20073.111870652385,13418.1,15071.322172395418
2011-02-02,20155.79,9695,62,54,17229.008571428567,10139.258879746401,9050.0,5541.639438529675,18162.67142857143,10144.075962061537,9476.785714285714,5357.65465591887,23970.139333333336,19598.107164502264,13741.266666666666,14876.364931716651
2011-02-03,22929.2,15692,45,43,17178.898571428566,10105.179322264215,9683.42857142857,6064.801229420611,18344.23214285714,10209.492952027296,9850.285714285714,5608.107200618368,24223.616666666665,19531.49874319536,13977.1,14848.382594724251
2011-02-04,23836.22,12679,52,41,17779.149999999998,10395.960185267575,10090.142857142857,6170.958094941547,17793.66214285714,9634.544015525336,9663.57142857143,5454.367885737838,23952.77333333333,19476.75723235334,13741.166666666666,14809.558176564795
2011-02-05,0.0,0,0,0,17779.149999999998,10395.960185267575,10090.142857142857,6170.958094941547,17793.66214285714,9634.544015525336,9663.57142857143,5454.367885737838,22620.491666666665,19709.0582311785,12970.6,14905.99001234992
2011-02-06,3439.67,2036,11,11,17335.872857142855,11003.342841784905,9897.714285714286,6430.507930023571,17310.917142857146,10197.283299272509,9438.0,5712.618286942418,21813.091666666667,19989.562718354282,12467.433333333332,15015.083057364016
2011-02-07,25521.62,9126,42,35,17770.20428571428,11296.399510748128,9290.0,6244.899331988266,17398.399285714288,10266.842025309863,9237.42857142857,5667.357432149266,22663.81233333333,19567.853966892675,12771.633333333333,14845.272103482524
2011-02-08,19899.76,10083,45,37,16540.322857142855,10362.419044426471,8473.0,5590.8092437500345,16812.192857142854,9833.552561085033,8848.857142857143,5382.585722024902,22813.78166666667,19527.46829927911,12837.1,14828.367718550528
2011-02-09,15521.33,7124,29,22,15878.25714285714,10240.253882150211,8105.714285714285,5581.593461676461,16553.632857142857,9815.176922206072,8577.857142857143,5365.8792649216,22554.316333333332,19572.37420649587,12646.366666666667,14865.00431233529
2011-02-10,14590.39,11872,41,39,14686.998571428569,9756.928522339887,7560.0,4855.815448168055,15932.948571428571,9630.110230162207,8621.714285714286,5391.916077704871,20778.764000000003,17641.813718525682,12094.833333333334,14563.548968485358
2011-02-11,22391.91,10517,45,34,14480.668571428567,9544.154651156012,7251.142857142857,4534.048978877269,16129.909285714284,9739.219626549986,8670.642857142857,5406.83091606778,20744.542666666668,17637.511733173873,12092.466666666667,14563.808048658173
2011-02-12,0.0,0,0,0,14480.668571428567,9544.154651156012,7251.142857142857,4534.04897887727,16129.909285714284,9739.219626549986,8670.642857142857,5406.83091606778,20091.265333333333,18039.794965783472,11753.9,14727.494272325452
2011-02-13,5645.4800000000005,2723,20,20,14795.784285714282,9147.013631743272,7349.285714285715,4408.033186289486,16065.828571428572,9809.848455139248,8623.5,5459.105600878202,18740.949333333334,17530.520976031705,11074.166666666666,14655.462648924551
2011-02-14,26202.48,13557,42,36,14893.049999999994,9282.690713455268,7982.285714285715,4985.958942012,16331.62714285714,10044.650284802916,8636.142857142857,5471.160288375784,19614.36533333333,17214.490085034613,11526.066666666668,14510.514456369403
2011-02-15,39550.76,22662,58,47,17700.33571428571,13195.830320841145,9779.285714285714,7501.502820863921,17120.329285714284,11414.456765445413,9126.142857142857,6392.005185050741,20700.261,17415.93061007237,12145.333333333334,14578.226303666685
2011-02-16,24588.36,16109,63,56,18995.62571428571,13389.871834758684,11062.857142857143,7736.462572963041,17436.94142857143,11565.604702566512,9584.285714285714,6660.149344924972,20594.983666666667,17381.378586087016,12237.033333333333,14594.760052801494
2011-02-17,24743.38,14391,67,49,20446.05285714285,13383.051544527965,11422.714285714286,7838.287030431415,17566.525714285715,11641.787494695871,9491.357142857143,6576.929896436376,18274.278666666665,10463.319180694341,9952.7,5956.956739523242
2011-02-18,15852.4,9140,38,33,19511.837142857137,13452.64772827735,11226.0,7881.963080350019,16996.25285714286,11505.791229494576,9238.57142857143,6512.685050839617,17966.345333333335,10391.494695426933,9679.533333333333,5792.379659478467
2011-02-19,0.0,0,0,0,19511.837142857137,13452.64772827735,11226.0,7881.963080350019,16996.25285714286,11505.791229494576,9238.57142857143,6512.685050839617,17286.767,10882.737355086378,9330.766666666666,6052.7240985066655
2011-02-20,9434.4,5214,26,26,20053.111428571425,12865.136476767339,11581.857142857143,7480.0707088586105,17424.447857142855,11065.593870105231,9465.57142857143,6294.042356611086,16549.773666666664,10629.619797926805,8994.8,5989.766948433917
2011-02-21,35266.79,21512,37,31,21348.012857142854,13993.89339006217,12718.285714285714,8380.28445647457,18120.53142857143,11889.935316409974,10350.285714285714,7065.831438131616,17725.333333333332,10686.1966565856,9711.866666666667,6161.029541894082
2011-02-22,32130.82,21866,52,47,20288.021428571425,12596.548249469623,12604.57142857143,8226.863636022843,18994.178571428572,12466.12087185341,11191.92857142857,7704.448350084645,18456.424,10901.555042627808,10267.6,6482.966852745182
2011-02-23,25775.21,13724,63,49,20457.571428571424,12671.840585719301,12263.857142857143,8106.038992187114,19726.59857142857,12547.34347592586,11663.357142857143,7638.025979442494,18505.702,10932.164087543391,10327.266666666666,6507.025184677146
2011-02-24,22570.98,11889,55,52,20147.228571428568,12575.620692668926,11906.42857142857,8051.590978540516,20296.640714285717,12477.137130134308,11664.57142857143,7638.063052031863,18321.179666666667,10810.564700944398,10206.133333333333,6440.4516158489705
2011-02-25,20128.56,10559,49,42,20758.108571428565,12435.299153834198,12109.142857142857,7987.943924619018,20134.972857142857,12462.554835421939,11667.57142857143,7637.58588232507,18354.092666666664,10814.649558308009,10194.166666666666,6439.416760285309
2011-02-26,0.0,0,0,0,20758.108571428565,12435.299153834198,12109.142857142857,7987.943924619018,20134.972857142857,12462.554835421939,11667.57142857143,7637.58588232507,17578.093666666664,11274.45376561214,9818.9,6698.124026353457
2011-02-27,9364.710000000001,4822,33,31,20748.152857142853,12445.899268803054,12053.142857142857,8045.505917976272,20400.632142857146,12166.042464126986,11817.5,7467.195568206798,17235.768666666667,11365.406314725245,9651.9,6759.956301378832
2011-02-28,19817.39,9836,55,49,18541.095714285708,10687.845417752067,10385.142857142857,6884.174712788112,19944.554285714286,12050.950472508672,11551.714285714286,7466.739680111431,17896.348333333335,10895.274905241178,9979.766666666666,6509.57673650948
2011-03-01,24329.54,12117,60,52,17426.627142857138,9358.698607469903,8992.42857142857,4864.203355711512,18857.324285714287,10763.921665110085,10798.5,6757.998528809086,18489.246,10738.96577911754,10270.9,6398.735776806147
2011-03-02,18669.94,8612,43,40,16411.588571428565,8661.66175146257,8262.142857142857,4396.714357660503,18434.579999999998,10636.99816403105,10263.0,6600.010501157238,18362.200666666668,10712.62248363203,10111.966666666667,6378.029149073908
2011-03-03,35728.31,20062,49,46,18291.20714285714,11259.167878820312,9429.714285714286,6225.305312841778,19219.217857142856,11507.681171145692,10668.07142857143,7032.696489795617,18602.846666666668,11024.950474705583,10253.966666666667,6554.072655849993
2011-03-04,19083.55,13550,49,38,18141.919999999995,11237.65324749205,9857.0,6415.476261873898,19450.014285714286,11467.293432198112,10983.07142857143,7057.707292405649,18567.10533333333,11021.479929934461,10382.466666666667,6580.473223384306
2011-03-05,0.0,0,0,0,18141.919999999995,11237.65324749205,9857.0,6415.476261873898,19450.014285714286,11467.293432198112,10983.07142857143,7057.707292405649,17802.798666666666,11493.479659308632,9859.4,6764.95206089493
2011-03-06,9959.62,5027,27,24,18226.907142857137,11162.206780545639,9886.285714285714,6389.075121233332,19487.530000000002,11432.81374868106,10969.714285714286,7069.632363726059,17340.245333333332,11521.489332480949,9604.333333333334,6799.14520658513
2011-03-07,31066.64,13994,67,48,19833.942857142854,12191.665998302242,10480.285714285714,6574.225194253897,19187.519285714287,11035.086159083989,10432.714285714286,6467.108929969334,18375.8,11303.272908704515,10070.8,6594.462438680812
2011-03-08,24548.53,14523,48,41,19865.227142857137,12205.39775533728,10824.0,6734.987626813735,18645.92714285714,10525.264618667587,9908.214285714286,5723.530945929463,19079.42866666667,10994.226058709644,10487.033333333333,6462.591769418876
2011-03-09,21683.920000000002,11843,53,47,20295.795714285712,12209.365349925596,11285.57142857143,6668.513448966597,18353.692142857144,10367.711145735979,9773.857142857143,5648.6549366559675,18951.505333333334,10938.870594832268,10577.6,6461.898523200252
2011-03-10,25912.62,15580,56,46,18893.554285714283,10599.008319945022,10645.285714285714,5850.371603989159,18592.380714285715,10509.764358845949,10037.5,5837.934918735034,19151.934,11011.687502300123,10760.833333333334,6525.018129626437
2011-03-11,21762.22,10510,50,40,19276.22142857142,10655.217578029531,10211.0,5709.959077494992,18709.070714285717,10537.166134629191,10034.0,5837.612894642255,19359.963666666663,10999.678059758504,10873.7,6489.126662188889
2011-03-12,0.0,0,0,0,19276.22142857142,10655.217578029531,10211.0,5709.959077494992,18709.070714285714,10537.166134629191,10034.0,5837.612894642255,18873.61733333333,11527.714704087373,10477.966666666667,6781.559130482426
2011-03-13,4069.14,2706,16,16,18434.72428571428,11695.450761707754,9879.42857142857,6114.237315674111,18330.815714285713,10983.980398968946,9882.857142857143,6007.8489540721885,18262.858333333334,11816.647158240969,10217.6,6928.3649889919425
2011-03-14,25634.78,16726,50,41,17658.74428571428,10868.6238324698,10269.714285714286,6495.934233921197,18746.34357142857,11153.27628251455,10375.0,6279.764706518227,19117.351000000002,11368.847111724182,10775.133333333333,6748.434350907284
2011-03-15,19713.87,8929,51,40,16968.078571428567,10505.372948170361,9470.57142857143,6223.873923775164,18416.652857142857,11043.218299495587,10147.285714285714,6269.530597428257,19586.297333333336,11080.484648950705,10982.0,6586.263557979751
2011-03-16,21497.170000000002,12853,52,46,16941.399999999998,10491.62913347757,9614.857142857143,6299.289865494733,18618.597857142857,11074.013940692366,10450.214285714286,6292.060004831231,19429.453666666665,11016.721811691292,10958.533333333333,6578.02154898038
2011-03-17,38419.840000000004,20958,62,51,18728.145714285707,13031.622219682802,10383.142857142857,7382.845396109683,18810.850000000002,11412.101169173953,10514.214285714286,6400.961708735999,19391.75633333333,10947.211574849181,10901.733333333334,6480.107682871394
2011-03-18,26661.86,13913,63,48,19428.094285714284,13349.455579640584,10869.285714285714,7503.642353645951,19352.157857142858,11604.14542713818,10540.142857142857,6414.924771513459,19460.873,10987.623446277114,10828.533333333333,6431.478152259259
2011-03-19,0.0,0,0,0,19428.094285714284,13349.455579640584,10869.285714285714,7503.642353645951,19352.157857142858,11604.14542713818,10540.142857142857,6414.924771513459,18636.093666666664,11494.408040995932,10348.833333333334,6688.167699614041
2011-03-20,21412.84,14028,60,56,21905.765714285713,11505.922637789505,12486.714285714286,6618.831813200064,20170.245,11290.524944169742,11183.07142857143,6269.27661713845,18821.441666666666,11492.80408074183,10511.766666666666,6717.179722654177
2011-03-21,16649.47,10290,53,47,20622.149999999998,11521.768863474703,11567.285714285714,6374.299640334038,19140.447142857145,10869.877423151791,10918.5,6219.485914323039,19376.424000000003,10941.352208417871,10854.766666666666,6417.9625926168765
2011-03-22,29734.78,16524,52,40,22053.708571428568,12002.614158413548,12652.285714285714,6495.614744176457,19510.893571428573,11153.04842161833,11061.42857142857,6330.6900549173715,20053.103333333333,10933.02069895916,11231.766666666666,6407.364188200134
2011-03-23,23028.93,14345,63,55,22272.53142857143,12004.739462451875,12865.42857142857,6527.698059222838,19606.965714285714,11178.96952969191,11240.142857142857,6389.493297078237,19645.174666666666,10568.013572125272,10992.866666666667,6138.83058465748
2011-03-24,36030.79,18147,67,62,21931.23857142857,11492.181084583088,12463.857142857143,6013.062431866519,20329.692142857144,11920.47280949374,11423.5,6558.217144574105,19775.17366666667,10749.329527159203,10868.9,5946.2174319709775
2011-03-25,30241.72,14041,56,45,22442.64714285714,11812.95833587529,12482.142857142857,6018.39600526512,20935.37071428572,12210.745723958724,11675.714285714286,6588.212158890343,19924.057333333334,10865.601589230455,10879.466666666667,5951.745103304769
2011-03-26,0.0,0,0,0,22442.64714285714,11812.95833587529,12482.142857142857,6018.39600526512,20935.37071428572,12210.745723958724,11675.714285714286,6588.212158890343,19171.691333333332,11442.145117880853,10483.166666666666,6269.540075983842
2011-03-27,9155.77,4493,32,31,20691.63714285714,12853.626318332334,11120.0,6655.51450553104,21298.70142857143,11736.7639699646,11803.357142857143,6416.124670368819,18805.931666666667,11584.98960539793,10280.966666666667,6364.114508838512
2011-03-28,21948.08,12199,59,52,21448.581428571426,12731.346080106745,11392.714285714286,6654.947651040989,21035.365714285716,11673.17913885087,11480.0,6261.155017554451,19537.534333333333,11036.46041614868,10687.6,6067.370921861291
2011-03-29,69118.51,32793,62,46,27074.82857142857,22191.219896320457,13716.857142857143,10484.596835812259,24564.268571428573,17336.752166614508,13184.57142857143,8397.276497259667,21529.327666666664,14103.15429337521,11619.966666666667,7181.731913313967
2011-03-30,30920.35,20602,75,63,28202.17428571428,22151.838991423785,14610.714285714286,10808.780299896429,25237.352857142858,17391.35233169343,13738.07142857143,8626.009501361763,21899.42633333333,14202.016914628275,11978.833333333334,7356.37596348172
2011-03-31,32859.05,16818,65,57,27749.06857142857,21996.91629187257,14420.857142857143,10747.81266783422,24840.153571428567,17128.636223219684,13442.357142857143,8428.152700299244,22183.743333333336,14337.080045433206,12135.533333333333,7409.298792888468
2011-04-01,24807.58,18443,74,58,26972.762857142854,21990.173745134252,15049.714285714286,10850.176461150104,24707.704999999998,17120.633469734126,13765.92857142857,8533.905224404703,22388.33133333333,14328.998906415078,12463.233333333334,7465.277737787022
2011-04-02,0.0,0,0,0,26972.762857142854,21990.173745134252,15049.714285714286,10850.176461150104,24707.704999999998,17120.633469734126,13765.92857142857,8533.905224404703,21197.387666666666,14662.899492973324,11794.5,7657.215622287683
2011-04-03,6897.18,5658,20,18,26650.10714285714,22309.420632175217,15216.142857142857,10668.678197236572,23670.872142857144,17763.007211273987,13168.07142857143,8803.075332075652,20791.175333333333,14890.51468567675,11531.433333333332,7730.045080313427
2011-04-04,26216.2,13987,56,47,27259.838571428565,22217.62927238748,15471.57142857143,10605.620378791999,24354.21,17655.809295682462,13432.142857142857,8765.469120423615,21665.048666666666,14389.104694462036,11997.666666666666,7426.395047551571
2011-04-05,28691.24,15555,51,44,21484.514285714282,12768.178184846774,13009.0,7443.121746507576,24279.67142857143,17633.535219153757,13362.92857142857,8742.973921641682,22289.435999999998,14269.569987792644,12348.6,7333.811069287213
2011-04-06,17151.15,9155,40,36,19517.48571428571,12116.221121290137,11373.714285714286,6719.1383305274085,23859.829999999998,17735.284396911222,12992.214285714286,8807.91995159058,21825.586333333333,14200.420317991371,12187.3,7349.571810891294
2011-04-07,18041.170000000002,10497,64,57,17400.645714285714,10595.848046594981,10470.714285714286,6275.633267229905,22574.85714285714,17434.784920194812,12445.785714285714,8700.163572101375,21608.674333333336,14207.091526127173,12053.1,7342.205105909329
2011-04-08,22882.87,12976,70,62,17125.68714285714,10394.669042776652,9689.714285714286,5396.771062845148,22049.225000000002,17296.23895428925,12369.714285714286,8689.792432933804,21648.639333333336,14208.996707975783,12090.866666666667,7344.000862694939
2011-04-09,0.0,0,0,0,17125.68714285714,10394.669042776652,9689.714285714286,5396.771062845148,22049.225000000002,17296.23895428925,12369.714285714286,8689.792432933804,20784.885333333335,14719.295289369844,11571.533333333333,7633.907806320558
2011-04-10,9834.75,5600,32,31,17545.339999999997,9963.245065901074,9681.42857142857,5404.032286393355,22097.72357142857,17258.214885980706,12448.785714285714,8617.340631884941,20387.303000000004,14852.470002487078,11407.866666666667,7709.708741461027
2011-04-11,22032.48,13620,62,54,16947.66571428571,9469.667574564803,9629.0,5356.873279566558,22103.752142857145,17258.173333174484,12550.285714285714,8622.53930498059,21121.719,14345.687286554123,11861.866666666667,7409.963677761638
2011-04-12,25190.12,15308,61,53,16447.50571428571,8815.923276524363,9593.714285714286,5311.958167326755,18966.010000000002,10860.23571774785,11301.357142857143,6460.09277865205,21825.751666666667,13993.908951148467,12281.933333333332,7227.99049163224
2011-04-13,24395.38,18744,60,54,17482.39571428571,9322.907526637313,10963.57142857143,6320.615683542892,18499.940714285716,10439.614211998498,11168.642857142857,6270.632253819268,21784.438333333335,13984.102098380494,12349.2,7279.9781706758495
2011-04-14,35712.1,18841,86,75,20006.814285714278,11611.062930650685,12155.57142857143,6971.265304977401,18703.73,10764.27521021343,11313.142857142857,6432.060799764666,22317.712666666666,14205.704650961748,12679.6,7344.0455758859025
2011-04-15,26138.69,12695,56,40,20471.931428571424,11808.997698682257,12115.42857142857,6966.561080311791,18798.809285714287,10828.026863393734,10902.57142857143,6117.710616465472,22472.43,14221.726637737385,12674.333333333334,7343.973590090972
2011-04-16,0.0,0,0,0,20471.931428571424,11808.997698682257,12115.42857142857,6966.561080311791,18798.809285714287,10828.026863393734,10902.57142857143,6117.710616465472,21191.768666666667,14463.932752114817,11975.733333333334,7523.441132763688
2011-04-17,12544.34,8133,42,39,20859.015714285713,11440.882813323327,12477.285714285714,6629.356220988776,19202.177857142855,10449.114332495932,11079.357142857143,5988.902771050809,20721.184666666668,14509.411705785642,11783.066666666668,7546.094701021268
